Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_112_317,VDD,Metal1,184.8000,458.6400,4.999855
FILLER_112_306,VDD,Metal1,178.3600,458.6400,4.999855
FILLER_112_236,VDD,Metal1,139.1600,458.6400,4.999847
FILLER_112_234,VDD,Metal1,138.3200,458.6400,4.999847
FILLER_112_187,VDD,Metal1,111.7200,458.6400,4.999842
FILLER_112_185,VDD,Metal1,110.8800,458.6400,4.999842
FILLER_112_174,VDD,Metal1,104.4400,458.6400,4.999840
FILLER_112_107,VDD,Metal1,66.9200,458.6400,4.999841
FILLER_112_31,VDD,Metal1,25.5800,458.2075,4.999851
FILLER_111_1608,VDD,Metal1,907.4800,450.8000,4.999850
FILLER_111_1606,VDD,Metal1,906.6400,450.8000,4.999850
FILLER_111_1542,VDD,Metal1,888.8750,451.6140,4.999850
FILLER_111_1536,VDD,Metal1,868.3800,451.2325,4.999850
FILLER_111_1472,VDD,Metal1,849.6750,451.6140,4.999850
FILLER_111_1466,VDD,Metal1,829.1800,451.2325,4.999850
FILLER_111_1402,VDD,Metal1,810.4750,451.6140,4.999850
FILLER_111_1399,VDD,Metal1,790.4400,450.8000,4.999850
FILLER_111_1395,VDD,Metal1,789.4200,451.2325,4.999849
FILLER_111_1383,VDD,Metal1,783.9465,451.3765,4.999846
FILLER_111_1366,VDD,Metal1,772.2400,450.8000,4.999826
FILLER_111_1362,VDD,Metal1,770.9400,451.2325,4.999825
FILLER_111_1346,VDD,Metal1,765.5680,451.4920,4.999824
FILLER_111_1340,VDD,Metal1,757.6800,450.8000,4.999819
FILLER_111_1332,VDD,Metal1,755.3865,451.3765,4.999816
FILLER_111_1328,VDD,Metal1,750.9600,450.8000,4.999802
FILLER_111_1262,VDD,Metal1,714.0000,450.8000,4.999795
FILLER_111_1258,VDD,Metal1,711.7600,450.8000,4.999791
FILLER_111_1196,VDD,Metal1,677.0400,450.8000,4.999794
FILLER_111_1192,VDD,Metal1,675.7400,451.2325,4.999804
FILLER_111_1104,VDD,Metal1,625.5200,450.8000,4.999807
FILLER_111_1100,VDD,Metal1,624.2200,451.2325,4.999807
FILLER_111_1046,VDD,Metal1,593.9800,451.2325,4.999806
FILLER_111_1030,VDD,Metal1,583.8000,450.8000,4.999806
FILLER_111_1028,VDD,Metal1,582.9600,450.8000,4.999806
FILLER_111_986,VDD,Metal1,561.6265,451.3765,4.999806
FILLER_111_979,VDD,Metal1,555.2400,450.8000,4.999814
FILLER_111_971,VDD,Metal1,551.0400,450.8000,4.999814
FILLER_111_954,VDD,Metal1,541.5200,450.8000,4.999818
FILLER_111_908,VDD,Metal1,515.7600,450.8000,4.999834
FILLER_111_844,VDD,Metal1,479.6400,450.8000,4.999830
FILLER_111_842,VDD,Metal1,478.8000,450.8000,4.999830
FILLER_111_839,VDD,Metal1,476.8400,450.8000,4.999830
FILLER_111_772,VDD,Metal1,439.3200,450.8000,4.999827
FILLER_111_704,VDD,Metal1,401.2400,450.8000,4.999832
FILLER_111_702,VDD,Metal1,400.4000,450.8000,4.999832
FILLER_111_632,VDD,Metal1,361.2000,450.8000,4.999833
FILLER_111_615,VDD,Metal1,351.4000,450.8000,4.999842
FILLER_111_562,VDD,Metal1,322.0000,450.8000,4.999862
FILLER_111_510,VDD,Metal1,292.6000,450.8000,4.999862
FILLER_111_488,VDD,Metal1,280.5600,450.8000,4.999862
FILLER_111_422,VDD,Metal1,243.3200,450.8000,4.999852
FILLER_111_405,VDD,Metal1,233.8000,450.8000,4.999853
FILLER_111_352,VDD,Metal1,204.1200,450.8000,4.999856
FILLER_111_244,VDD,Metal1,143.9200,450.8000,4.999834
FILLER_111_214,VDD,Metal1,126.8400,450.8000,4.999830
FILLER_111_212,VDD,Metal1,126.0000,450.8000,4.999830
FILLER_111_209,VDD,Metal1,124.0400,450.8000,4.999830
FILLER_111_195,VDD,Metal1,116.2000,450.8000,4.999830
FILLER_111_162,VDD,Metal1,98.9400,451.2325,4.999831
FILLER_111_142,VDD,Metal1,86.8000,450.8000,4.999831
FILLER_111_139,VDD,Metal1,84.8400,450.8000,4.999833
FILLER_111_122,VDD,Metal1,76.5400,451.2325,4.999834
FILLER_111_114,VDD,Metal1,73.3065,451.3765,4.999835
FILLER_111_98,VDD,Metal1,66.6880,451.4920,4.999837
FILLER_111_68,VDD,Metal1,45.3600,450.8000,4.999843
FILLER_111_55,VDD,Metal1,37.8000,450.8000,4.999848
FILLER_111_53,VDD,Metal1,36.9600,450.8000,4.999848
FILLER_111_49,VDD,Metal1,35.6600,451.2325,4.999848
FILLER_111_43,VDD,Metal1,31.0800,450.8000,4.999955
FILLER_111_27,VDD,Metal1,26.9280,451.4920,4.999955
FILLER_111_10,VDD,Metal1,13.8200,451.2325,4.999955
FILLER_111_2,VDD,Metal1,10.5865,451.3765,4.999955
FILLER_110_1609,VDD,Metal1,908.3200,450.8000,4.999850
FILLER_110_1577,VDD,Metal1,899.4755,450.0310,4.999850
FILLER_110_1571,VDD,Metal1,887.9800,450.3675,4.999850
FILLER_110_1507,VDD,Metal1,869.2750,449.9855,4.999850
FILLER_110_1441,VDD,Metal1,832.3150,449.9855,4.999850
FILLER_110_1397,VDD,Metal1,790.5400,450.3675,4.999850
FILLER_110_1389,VDD,Metal1,787.3065,450.2230,4.999849
FILLER_110_1379,VDD,Metal1,779.5200,450.8000,4.999832
FILLER_110_1375,VDD,Metal1,778.2200,450.3675,4.999832
FILLER_110_1367,VDD,Metal1,774.9865,450.2230,4.999832
FILLER_110_1364,VDD,Metal1,770.8400,450.8000,4.999825
FILLER_110_1360,VDD,Metal1,769.8200,450.3675,4.999824
FILLER_110_1344,VDD,Metal1,764.4480,450.1080,4.999823
FILLER_110_1338,VDD,Metal1,756.5600,450.8000,4.999815
FILLER_110_1330,VDD,Metal1,754.2665,450.2230,4.999815
FILLER_110_1321,VDD,Metal1,746.7600,450.8000,4.999799
FILLER_110_1313,VDD,Metal1,744.7465,450.2230,4.999799
FILLER_110_1297,VDD,Metal1,733.3200,450.8000,4.999799
FILLER_110_1287,VDD,Metal1,730.1865,450.2230,4.999797
FILLER_110_1261,VDD,Metal1,713.1600,450.8000,4.999793
FILLER_110_1224,VDD,Metal1,692.4400,450.8000,4.999793
FILLER_110_1220,VDD,Metal1,691.4200,450.3675,4.999793
FILLER_110_1212,VDD,Metal1,688.1865,450.2230,4.999793
FILLER_110_1157,VDD,Metal1,657.3865,450.2230,4.999804
FILLER_110_1151,VDD,Metal1,652.7800,450.3675,4.999809
FILLER_110_1105,VDD,Metal1,625.8000,450.8000,4.999807
FILLER_110_1101,VDD,Metal1,624.7800,450.3675,4.999807
FILLER_110_1093,VDD,Metal1,621.5465,450.2230,4.999807
FILLER_110_1084,VDD,Metal1,614.0400,450.8000,4.999806
FILLER_110_1082,VDD,Metal1,613.2000,450.8000,4.999806
FILLER_110_1045,VDD,Metal1,592.2000,450.8000,4.999806
FILLER_110_1043,VDD,Metal1,591.3600,450.8000,4.999806
FILLER_110_1039,VDD,Metal1,590.0600,450.3675,4.999806
FILLER_110_1023,VDD,Metal1,584.6880,450.1080,4.999806
FILLER_110_1017,VDD,Metal1,576.8000,450.8000,4.999806
FILLER_110_996,VDD,Metal1,565.9800,450.3675,4.999806
FILLER_110_988,VDD,Metal1,562.7465,450.2230,4.999806
FILLER_110_952,VDD,Metal1,540.4000,450.8000,4.999818
FILLER_110_929,VDD,Metal1,527.2400,450.8000,4.999832
FILLER_110_927,VDD,Metal1,526.4000,450.8000,4.999832
FILLER_110_910,VDD,Metal1,516.8800,450.8000,4.999833
FILLER_110_906,VDD,Metal1,515.5800,450.3675,4.999834
FILLER_110_846,VDD,Metal1,480.7600,450.8000,4.999830
FILLER_110_844,VDD,Metal1,479.9200,450.8000,4.999830
FILLER_110_719,VDD,Metal1,409.9200,450.8000,4.999832
FILLER_110_658,VDD,Metal1,375.7600,450.8000,4.999833
FILLER_110_630,VDD,Metal1,360.0800,450.8000,4.999836
FILLER_110_606,VDD,Metal1,346.3600,450.8000,4.999848
FILLER_110_560,VDD,Metal1,320.6000,450.8000,4.999862
FILLER_110_545,VDD,Metal1,312.2000,450.8000,4.999862
FILLER_110_506,VDD,Metal1,290.3600,450.8000,4.999862
FILLER_110_387,VDD,Metal1,224.0000,450.8000,4.999853
FILLER_110_384,VDD,Metal1,222.0400,450.8000,4.999853
FILLER_110_380,VDD,Metal1,221.0200,450.3675,4.999853
FILLER_110_317,VDD,Metal1,184.8000,450.8000,4.999859
FILLER_110_282,VDD,Metal1,166.1400,450.3675,4.999858
FILLER_110_247,VDD,Metal1,145.3200,450.8000,4.999836
FILLER_110_230,VDD,Metal1,136.0800,450.8000,4.999830
FILLER_110_185,VDD,Metal1,110.6000,450.8000,4.999830
FILLER_110_177,VDD,Metal1,108.5865,450.2230,4.999830
FILLER_110_174,VDD,Metal1,104.4400,450.8000,4.999830
FILLER_110_134,VDD,Metal1,82.0400,450.8000,4.999833
FILLER_110_132,VDD,Metal1,81.2000,450.8000,4.999833
FILLER_110_128,VDD,Metal1,79.9000,450.3675,4.999834
FILLER_110_120,VDD,Metal1,76.6665,450.2230,4.999834
FILLER_110_58,VDD,Metal1,40.7000,450.3675,4.999845
FILLER_110_45,VDD,Metal1,33.4200,450.3675,4.999954
FILLER_110_31,VDD,Metal1,25.5800,450.3675,4.999955
FILLER_110_23,VDD,Metal1,22.3465,450.2230,4.999955
FILLER_110_2,VDD,Metal1,12.9280,450.1080,4.999955
FILLER_109_1608,VDD,Metal1,907.4800,442.9600,4.999885
FILLER_109_1606,VDD,Metal1,906.6400,442.9600,4.999885
FILLER_109_1542,VDD,Metal1,888.8750,443.7740,4.999885
FILLER_109_1536,VDD,Metal1,868.3800,443.3925,4.999885
FILLER_109_1528,VDD,Metal1,865.1465,443.5365,4.999885
FILLER_109_1512,VDD,Metal1,858.5280,443.6520,4.999885
FILLER_109_1476,VDD,Metal1,833.8400,442.9600,4.999887
FILLER_109_1435,VDD,Metal1,810.6000,442.9600,4.999889
FILLER_109_1433,VDD,Metal1,809.7600,442.9600,4.999889
FILLER_109_1425,VDD,Metal1,807.4665,443.5365,4.999890
FILLER_109_1409,VDD,Metal1,796.0400,442.9600,4.999893
FILLER_109_1407,VDD,Metal1,795.2000,442.9600,4.999893
FILLER_109_1402,VDD,Metal1,792.1200,442.9600,4.999893
FILLER_109_1392,VDD,Metal1,788.9865,443.5365,4.999893
FILLER_109_1378,VDD,Metal1,778.6800,442.9600,4.999887
FILLER_109_1376,VDD,Metal1,777.8400,442.9600,4.999887
FILLER_109_1372,VDD,Metal1,776.5400,443.3925,4.999887
FILLER_109_1332,VDD,Metal1,753.2000,442.9600,4.999882
FILLER_109_1329,VDD,Metal1,751.2400,442.9600,4.999882
FILLER_109_1325,VDD,Metal1,750.2200,443.3925,4.999882
FILLER_109_1307,VDD,Metal1,741.3865,443.5365,4.999881
FILLER_109_1270,VDD,Metal1,718.2000,442.9600,4.999877
FILLER_109_1262,VDD,Metal1,716.1865,443.5365,4.999877
FILLER_109_1259,VDD,Metal1,712.0400,442.9600,4.999874
FILLER_109_1251,VDD,Metal1,710.0265,443.5365,4.999874
FILLER_109_1243,VDD,Metal1,704.3000,443.3925,4.999872
FILLER_109_1235,VDD,Metal1,701.0665,443.5365,4.999872
FILLER_109_1225,VDD,Metal1,693.2800,442.9600,4.999872
FILLER_109_1221,VDD,Metal1,691.9800,443.3925,4.999871
FILLER_109_1205,VDD,Metal1,681.8000,442.9600,4.999871
FILLER_109_1200,VDD,Metal1,679.0000,442.9600,4.999871
FILLER_109_1192,VDD,Metal1,676.9865,443.5365,4.999871
FILLER_109_1189,VDD,Metal1,672.8400,442.9600,4.999871
FILLER_109_1187,VDD,Metal1,672.0000,442.9600,4.999871
FILLER_109_1183,VDD,Metal1,670.7000,443.3925,4.999871
FILLER_109_1139,VDD,Metal1,646.0600,443.3925,4.999829
FILLER_109_1131,VDD,Metal1,642.8265,443.5365,4.999829
FILLER_109_1126,VDD,Metal1,637.5600,442.9600,4.999832
FILLER_109_1122,VDD,Metal1,636.5400,443.3925,4.999832
FILLER_109_1103,VDD,Metal1,624.9600,442.9600,4.999824
FILLER_109_1098,VDD,Metal1,621.8800,442.9600,4.999805
FILLER_109_1096,VDD,Metal1,621.0400,442.9600,4.999805
FILLER_109_1092,VDD,Metal1,619.7400,443.3925,4.999804
FILLER_109_1076,VDD,Metal1,614.3680,443.6520,4.999804
FILLER_109_1068,VDD,Metal1,606.3000,443.3925,4.999793
FILLER_109_1060,VDD,Metal1,603.0665,443.5365,4.999793
FILLER_109_1018,VDD,Metal1,586.4355,443.7285,4.999766
FILLER_109_979,VDD,Metal1,555.2400,442.9600,4.999753
FILLER_109_977,VDD,Metal1,554.4000,442.9600,4.999753
FILLER_109_942,VDD,Metal1,534.5200,442.9600,4.999753
FILLER_109_909,VDD,Metal1,516.0400,442.9600,4.999781
FILLER_109_885,VDD,Metal1,502.6000,442.9600,4.999785
FILLER_109_772,VDD,Metal1,439.6000,442.9600,4.999782
FILLER_109_691,VDD,Metal1,393.9600,442.9600,4.999783
FILLER_109_689,VDD,Metal1,393.1200,442.9600,4.999783
FILLER_109_658,VDD,Metal1,375.7600,442.9600,4.999787
FILLER_109_600,VDD,Metal1,343.0000,442.9600,4.999812
FILLER_109_598,VDD,Metal1,342.1600,442.9600,4.999817
FILLER_109_453,VDD,Metal1,260.6800,442.9600,4.999810
FILLER_109_451,VDD,Metal1,259.8400,442.9600,4.999810
FILLER_109_403,VDD,Metal1,232.6800,442.9600,4.999806
FILLER_109_370,VDD,Metal1,215.4200,443.3925,4.999805
FILLER_109_349,VDD,Metal1,202.4400,442.9600,4.999805
FILLER_109_265,VDD,Metal1,155.6800,442.9600,4.999817
FILLER_109_235,VDD,Metal1,138.6000,442.9600,4.999816
FILLER_109_198,VDD,Metal1,119.1000,443.3925,4.999816
FILLER_109_165,VDD,Metal1,100.6200,443.3925,4.999816
FILLER_109_138,VDD,Metal1,84.5600,442.9600,4.999819
FILLER_109_68,VDD,Metal1,45.3600,442.9600,4.999827
FILLER_109_64,VDD,Metal1,44.0600,443.3925,4.999827
FILLER_109_52,VDD,Metal1,37.3400,443.3925,4.999834
FILLER_109_22,VDD,Metal1,19.3200,442.9600,4.999834
FILLER_109_20,VDD,Metal1,18.4800,442.9600,4.999834
FILLER_109_10,VDD,Metal1,12.8800,442.9600,4.999834
FILLER_109_2,VDD,Metal1,10.5865,443.5365,4.999834
FILLER_108_1609,VDD,Metal1,908.3200,442.9600,4.999885
FILLER_108_1577,VDD,Metal1,899.4755,442.1910,4.999885
FILLER_108_1511,VDD,Metal1,871.5150,442.1455,4.999885
FILLER_108_1504,VDD,Metal1,849.2400,442.9600,4.999885
FILLER_108_1500,VDD,Metal1,848.2200,442.5275,4.999885
FILLER_108_1477,VDD,Metal1,836.5865,442.3830,4.999885
FILLER_108_1461,VDD,Metal1,829.9680,442.2680,4.999887
FILLER_108_1441,VDD,Metal1,813.9600,442.9600,4.999887
FILLER_108_1437,VDD,Metal1,812.9400,442.5275,4.999887
FILLER_108_1434,VDD,Metal1,810.0400,442.9600,4.999889
FILLER_108_1424,VDD,Metal1,804.4400,442.9600,4.999892
FILLER_108_1422,VDD,Metal1,803.6000,442.9600,4.999892
FILLER_108_1414,VDD,Metal1,801.3065,442.3830,4.999892
FILLER_108_1351,VDD,Metal1,763.8400,442.9600,4.999882
FILLER_108_1301,VDD,Metal1,735.8400,442.9600,4.999878
FILLER_108_1294,VDD,Metal1,731.6400,442.9600,4.999878
FILLER_108_1292,VDD,Metal1,730.8000,442.9600,4.999878
FILLER_108_1278,VDD,Metal1,722.6800,442.9600,4.999878
FILLER_108_1253,VDD,Metal1,708.9600,442.9600,4.999873
FILLER_108_1245,VDD,Metal1,706.6665,442.3830,4.999873
FILLER_108_1239,VDD,Metal1,701.1200,442.9600,4.999872
FILLER_108_1235,VDD,Metal1,699.8200,442.5275,4.999872
FILLER_108_1227,VDD,Metal1,696.5865,442.3830,4.999872
FILLER_108_1224,VDD,Metal1,692.4400,442.9600,4.999871
FILLER_108_1220,VDD,Metal1,691.4200,442.5275,4.999871
FILLER_108_1212,VDD,Metal1,688.1865,442.3830,4.999871
FILLER_108_1154,VDD,Metal1,653.2400,442.9600,4.999829
FILLER_108_1152,VDD,Metal1,652.4000,442.9600,4.999829
FILLER_108_1138,VDD,Metal1,644.2800,442.9600,4.999829
FILLER_108_1136,VDD,Metal1,643.4400,442.9600,4.999829
FILLER_108_1101,VDD,Metal1,623.5600,442.9600,4.999824
FILLER_108_1099,VDD,Metal1,622.7200,442.9600,4.999805
FILLER_108_1084,VDD,Metal1,614.0400,442.9600,4.999804
FILLER_108_1075,VDD,Metal1,609.0000,442.9600,4.999793
FILLER_108_1036,VDD,Metal1,587.1600,442.9600,4.999766
FILLER_108_1014,VDD,Metal1,574.8400,442.9600,4.999765
FILLER_108_1012,VDD,Metal1,574.0000,442.9600,4.999765
FILLER_108_1004,VDD,Metal1,571.7065,442.3830,4.999765
FILLER_108_996,VDD,Metal1,565.9800,442.5275,4.999765
FILLER_108_988,VDD,Metal1,562.7465,442.3830,4.999765
FILLER_108_966,VDD,Metal1,548.2400,442.9600,4.999752
FILLER_108_961,VDD,Metal1,545.1600,442.9600,4.999752
FILLER_108_957,VDD,Metal1,544.1400,442.5275,4.999752
FILLER_108_944,VDD,Metal1,535.6400,442.9600,4.999752
FILLER_108_942,VDD,Metal1,534.8000,442.9600,4.999753
FILLER_108_934,VDD,Metal1,532.5065,442.3830,4.999753
FILLER_108_899,VDD,Metal1,510.4400,442.9600,4.999782
FILLER_108_874,VDD,Metal1,496.4400,442.9600,4.999785
FILLER_108_746,VDD,Metal1,425.9800,442.5275,4.999782
FILLER_108_714,VDD,Metal1,407.1200,442.9600,4.999782
FILLER_108_664,VDD,Metal1,378.8400,442.9600,4.999784
FILLER_108_662,VDD,Metal1,378.0000,442.9600,4.999784
FILLER_108_593,VDD,Metal1,339.3600,442.9600,4.999817
FILLER_108_524,VDD,Metal1,300.4400,442.9600,4.999813
FILLER_108_522,VDD,Metal1,299.6000,442.9600,4.999813
FILLER_108_389,VDD,Metal1,224.8400,442.9600,4.999806
FILLER_108_387,VDD,Metal1,224.0000,442.9600,4.999806
FILLER_108_256,VDD,Metal1,150.3600,442.9600,4.999817
FILLER_108_177,VDD,Metal1,106.1200,442.9600,4.999816
FILLER_108_136,VDD,Metal1,83.4400,442.9600,4.999819
FILLER_108_104,VDD,Metal1,65.2400,442.9600,4.999819
FILLER_108_102,VDD,Metal1,64.4000,442.9600,4.999819
FILLER_108_98,VDD,Metal1,63.1000,442.5275,4.999819
FILLER_108_63,VDD,Metal1,42.2800,442.9600,4.999830
FILLER_108_31,VDD,Metal1,25.5800,442.5275,4.999835
FILLER_107_1608,VDD,Metal1,907.4800,435.1200,4.999857
FILLER_107_1606,VDD,Metal1,906.6400,435.1200,4.999857
FILLER_107_1542,VDD,Metal1,888.8750,435.9340,4.999857
FILLER_107_1539,VDD,Metal1,868.8400,435.1200,4.999857
FILLER_107_1537,VDD,Metal1,868.0000,435.1200,4.999857
FILLER_107_1533,VDD,Metal1,866.7000,435.5525,4.999857
FILLER_107_1517,VDD,Metal1,861.3280,435.8120,4.999857
FILLER_107_1484,VDD,Metal1,838.0400,435.1200,4.999861
FILLER_107_1472,VDD,Metal1,833.7865,435.6965,4.999861
FILLER_107_1460,VDD,Metal1,824.8800,435.1200,4.999861
FILLER_107_1456,VDD,Metal1,823.5800,435.5525,4.999861
FILLER_107_1421,VDD,Metal1,802.7600,435.1200,4.999876
FILLER_107_1419,VDD,Metal1,801.9200,435.1200,4.999876
FILLER_107_1410,VDD,Metal1,796.6000,435.1200,4.999877
FILLER_107_1402,VDD,Metal1,794.5865,435.6965,4.999877
FILLER_107_1398,VDD,Metal1,790.1600,435.1200,4.999877
FILLER_107_1389,VDD,Metal1,784.8400,435.1200,4.999877
FILLER_107_1373,VDD,Metal1,780.6880,435.8120,4.999877
FILLER_107_1357,VDD,Metal1,769.3865,435.6965,4.999838
FILLER_107_1341,VDD,Metal1,762.7680,435.8120,4.999838
FILLER_107_1332,VDD,Metal1,752.9200,435.1200,4.999838
FILLER_107_1316,VDD,Metal1,743.9600,435.1200,4.999839
FILLER_107_1314,VDD,Metal1,743.1200,435.1200,4.999839
FILLER_107_1282,VDD,Metal1,734.2755,435.8885,4.999840
FILLER_107_1272,VDD,Metal1,719.6000,435.1200,4.999844
FILLER_107_1262,VDD,Metal1,714.0000,435.1200,4.999847
FILLER_107_1256,VDD,Metal1,711.5800,435.5525,4.999847
FILLER_107_1204,VDD,Metal1,681.5200,435.1200,4.999857
FILLER_107_1200,VDD,Metal1,680.2200,435.5525,4.999857
FILLER_107_1175,VDD,Metal1,665.2800,435.1200,4.999865
FILLER_107_1150,VDD,Metal1,651.0000,435.1200,4.999880
FILLER_107_1146,VDD,Metal1,649.9800,435.5525,4.999880
FILLER_107_1130,VDD,Metal1,641.0200,435.5525,4.999881
FILLER_107_1122,VDD,Metal1,637.7865,435.6965,4.999881
FILLER_107_1119,VDD,Metal1,633.6400,435.1200,4.999880
FILLER_107_1117,VDD,Metal1,632.8000,435.1200,4.999880
FILLER_107_1063,VDD,Metal1,602.5600,435.1200,4.999876
FILLER_107_1049,VDD,Metal1,594.4400,435.1200,4.999873
FILLER_107_1047,VDD,Metal1,593.6000,435.1200,4.999873
FILLER_107_1039,VDD,Metal1,591.3065,435.6965,4.999873
FILLER_107_1004,VDD,Metal1,569.2400,435.1200,4.999854
FILLER_107_1002,VDD,Metal1,568.4000,435.1200,4.999853
FILLER_107_994,VDD,Metal1,566.1065,435.6965,4.999853
FILLER_107_978,VDD,Metal1,554.9600,435.1200,4.999850
FILLER_107_973,VDD,Metal1,551.8800,435.1200,4.999848
FILLER_107_921,VDD,Metal1,523.9800,435.5525,4.999847
FILLER_107_912,VDD,Metal1,517.7200,435.1200,4.999847
FILLER_107_908,VDD,Metal1,515.7600,435.1200,4.999847
FILLER_107_904,VDD,Metal1,514.4600,435.5525,4.999847
FILLER_107_875,VDD,Metal1,501.8080,435.8120,4.999848
FILLER_107_869,VDD,Metal1,493.6400,435.1200,4.999856
FILLER_107_867,VDD,Metal1,492.8000,435.1200,4.999856
FILLER_107_863,VDD,Metal1,491.5000,435.5525,4.999856
FILLER_107_836,VDD,Metal1,476.3800,435.5525,4.999853
FILLER_107_813,VDD,Metal1,462.2800,435.1200,4.999853
FILLER_107_772,VDD,Metal1,439.6000,435.1200,4.999852
FILLER_107_768,VDD,Metal1,437.3600,435.1200,4.999852
FILLER_107_745,VDD,Metal1,425.4200,435.5525,4.999851
FILLER_107_670,VDD,Metal1,382.4800,435.1200,4.999843
FILLER_107_620,VDD,Metal1,354.4800,435.1200,4.999841
FILLER_107_538,VDD,Metal1,308.5600,435.1200,4.999825
FILLER_107_492,VDD,Metal1,282.8000,435.1200,4.999792
FILLER_107_459,VDD,Metal1,264.0400,435.1200,4.999778
FILLER_107_378,VDD,Metal1,219.9000,435.5525,4.999734
FILLER_107_340,VDD,Metal1,197.4000,435.1200,4.999734
FILLER_107_307,VDD,Metal1,180.1400,435.5525,4.999748
FILLER_107_273,VDD,Metal1,160.1600,435.1200,4.999690
FILLER_107_212,VDD,Metal1,125.7200,435.1200,4.999659
FILLER_107_208,VDD,Metal1,123.7600,435.1200,4.999638
FILLER_107_142,VDD,Metal1,86.5200,435.1200,4.999684
FILLER_107_72,VDD,Metal1,47.3200,435.1200,4.999701
FILLER_107_2,VDD,Metal1,8.4000,435.1200,4.999712
FILLER_106_1609,VDD,Metal1,908.3200,435.1200,4.999857
FILLER_106_1577,VDD,Metal1,899.4755,434.3510,4.999857
FILLER_106_1511,VDD,Metal1,871.5150,434.3055,4.999857
FILLER_106_1503,VDD,Metal1,848.9600,435.1200,4.999857
FILLER_106_1499,VDD,Metal1,847.6600,434.6875,4.999857
FILLER_106_1491,VDD,Metal1,844.4265,434.5430,4.999857
FILLER_106_1421,VDD,Metal1,802.7600,435.1200,4.999876
FILLER_106_1419,VDD,Metal1,801.9200,435.1200,4.999876
FILLER_106_1367,VDD,Metal1,772.8000,435.1200,4.999876
FILLER_106_1364,VDD,Metal1,770.8400,435.1200,4.999838
FILLER_106_1362,VDD,Metal1,770.0000,435.1200,4.999838
FILLER_106_1358,VDD,Metal1,768.7000,434.6875,4.999838
FILLER_106_1312,VDD,Metal1,742.0000,435.1200,4.999840
FILLER_106_1308,VDD,Metal1,740.7000,434.6875,4.999840
FILLER_106_1303,VDD,Metal1,736.6800,435.1200,4.999840
FILLER_106_1301,VDD,Metal1,735.8400,435.1200,4.999840
FILLER_106_1297,VDD,Metal1,734.5400,434.6875,4.999840
FILLER_106_1287,VDD,Metal1,730.1865,434.5430,4.999840
FILLER_106_1271,VDD,Metal1,723.5680,434.4280,4.999840
FILLER_106_1249,VDD,Metal1,708.9065,434.5430,4.999848
FILLER_106_1235,VDD,Metal1,698.8800,435.1200,4.999849
FILLER_106_1224,VDD,Metal1,692.4400,435.1200,4.999849
FILLER_106_1208,VDD,Metal1,684.7000,434.6875,4.999854
FILLER_106_1199,VDD,Metal1,678.4400,435.1200,4.999860
FILLER_106_1197,VDD,Metal1,677.6000,435.1200,4.999861
FILLER_106_1173,VDD,Metal1,663.8800,435.1200,4.999865
FILLER_106_1171,VDD,Metal1,663.0400,435.1200,4.999865
FILLER_106_1154,VDD,Metal1,653.2400,435.1200,4.999877
FILLER_106_1152,VDD,Metal1,652.4000,435.1200,4.999879
FILLER_106_1148,VDD,Metal1,651.1000,434.6875,4.999880
FILLER_106_1108,VDD,Metal1,627.7600,435.1200,4.999877
FILLER_106_1100,VDD,Metal1,625.4665,434.5430,4.999877
FILLER_106_1087,VDD,Metal1,616.0000,435.1200,4.999877
FILLER_106_1081,VDD,Metal1,613.5800,434.6875,4.999877
FILLER_106_1073,VDD,Metal1,610.3465,434.5430,4.999877
FILLER_106_1057,VDD,Metal1,603.7280,434.4280,4.999876
FILLER_106_1049,VDD,Metal1,594.4400,435.1200,4.999873
FILLER_106_1037,VDD,Metal1,588.0000,435.1200,4.999871
FILLER_106_1033,VDD,Metal1,586.7000,434.6875,4.999856
FILLER_106_1025,VDD,Metal1,583.4665,434.5430,4.999856
FILLER_106_1010,VDD,Metal1,572.6000,435.1200,4.999856
FILLER_106_1008,VDD,Metal1,571.7600,435.1200,4.999856
FILLER_106_1000,VDD,Metal1,569.4665,434.5430,4.999854
FILLER_106_972,VDD,Metal1,551.3200,435.1200,4.999848
FILLER_106_968,VDD,Metal1,550.3000,434.6875,4.999848
FILLER_106_960,VDD,Metal1,547.0665,434.5430,4.999848
FILLER_106_929,VDD,Metal1,532.0480,434.4280,4.999848
FILLER_106_890,VDD,Metal1,505.4000,435.1200,4.999848
FILLER_106_885,VDD,Metal1,502.6000,435.1200,4.999848
FILLER_106_877,VDD,Metal1,500.5865,434.5430,4.999848
FILLER_106_858,VDD,Metal1,487.7600,435.1200,4.999857
FILLER_106_803,VDD,Metal1,456.9600,435.1200,4.999852
FILLER_106_737,VDD,Metal1,420.0000,435.1200,4.999850
FILLER_106_669,VDD,Metal1,381.6400,435.1200,4.999843
FILLER_106_667,VDD,Metal1,380.8000,435.1200,4.999843
FILLER_106_650,VDD,Metal1,371.0000,435.1200,4.999843
FILLER_106_648,VDD,Metal1,370.1600,435.1200,4.999843
FILLER_106_597,VDD,Metal1,341.6000,435.1200,4.999841
FILLER_106_524,VDD,Metal1,300.4400,435.1200,4.999823
FILLER_106_459,VDD,Metal1,264.0400,435.1200,4.999778
FILLER_106_457,VDD,Metal1,263.2000,435.1200,4.999778
FILLER_106_454,VDD,Metal1,261.2400,435.1200,4.999747
