Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_226_537,VSS,Metal1,307.7200,901.6000,0.000187
FILLER_226_535,VSS,Metal1,306.8800,901.6000,0.000187
FILLER_226_527,VSS,Metal1,303.5730,902.0615,0.000187
FILLER_226_521,VSS,Metal1,299.2200,901.9485,0.000188
FILLER_226_457,VSS,Metal1,279.8445,902.2375,0.000192
FILLER_226_454,VSS,Metal1,261.2400,901.6000,0.000193
FILLER_226_452,VSS,Metal1,260.4000,901.6000,0.000193
FILLER_226_422,VSS,Metal1,243.3200,901.6000,0.000192
FILLER_226_420,VSS,Metal1,242.4800,901.6000,0.000192
FILLER_226_387,VSS,Metal1,224.1800,901.9485,0.000188
FILLER_226_358,VSS,Metal1,207.4800,901.6000,0.000179
FILLER_226_350,VSS,Metal1,204.4530,902.0615,0.000179
FILLER_226_317,VSS,Metal1,184.9800,901.9485,0.000166
FILLER_226_313,VSS,Metal1,182.5600,901.6000,0.000158
FILLER_226_283,VSS,Metal1,165.4800,901.6000,0.000159
FILLER_226_247,VSS,Metal1,145.6000,901.6000,0.000159
FILLER_226_229,VSS,Metal1,135.5200,901.6000,0.000156
FILLER_226_225,VSS,Metal1,133.4600,901.9485,0.000156
FILLER_226_216,VSS,Metal1,127.9600,901.6000,0.000155
FILLER_226_214,VSS,Metal1,127.1200,901.6000,0.000155
FILLER_226_198,VSS,Metal1,121.4720,902.1480,0.000147
FILLER_226_177,VSS,Metal1,109.7120,902.1480,0.000147
FILLER_226_174,VSS,Metal1,104.4400,901.6000,0.000143
FILLER_226_172,VSS,Metal1,103.6000,901.6000,0.000143
FILLER_226_156,VSS,Metal1,95.8130,902.0615,0.000142
FILLER_226_139,VSS,Metal1,85.3000,901.9485,0.000137
FILLER_226_107,VSS,Metal1,74.9240,902.1975,0.000129
FILLER_226_101,VSS,Metal1,64.0200,901.9485,0.000121
FILLER_226_37,VSS,Metal1,44.6445,902.2375,0.000119
FILLER_226_34,VSS,Metal1,26.0400,901.6000,0.000119
FILLER_226_2,VSS,Metal1,16.1240,902.1975,0.000119
FILLER_225_1608,VSS,Metal1,907.4800,901.6000,0.000094
FILLER_225_1606,VSS,Metal1,906.6400,901.6000,0.000094
FILLER_225_1542,VSS,Metal1,887.4445,900.9620,0.000094
FILLER_225_1536,VSS,Metal1,867.6200,901.2510,0.000094
FILLER_225_1472,VSS,Metal1,848.2445,900.9620,0.000094
FILLER_225_1466,VSS,Metal1,828.4200,901.2510,0.000094
FILLER_225_1402,VSS,Metal1,809.0445,900.9620,0.000094
FILLER_225_1396,VSS,Metal1,789.2200,901.2510,0.000094
FILLER_225_1332,VSS,Metal1,769.8445,900.9620,0.000094
FILLER_225_1326,VSS,Metal1,750.0200,901.2510,0.000095
FILLER_225_1262,VSS,Metal1,730.6445,900.9620,0.000095
FILLER_225_1258,VSS,Metal1,711.7600,901.6000,0.000095
FILLER_225_1248,VSS,Metal1,706.1600,901.6000,0.000095
FILLER_225_1240,VSS,Metal1,702.8530,901.1380,0.000097
FILLER_225_1192,VSS,Metal1,674.5200,901.6000,0.000104
FILLER_225_1186,VSS,Metal1,671.6200,901.2510,0.000106
FILLER_225_1119,VSS,Metal1,633.6400,901.6000,0.000109
FILLER_225_1111,VSS,Metal1,630.6130,901.1380,0.000116
FILLER_225_1052,VSS,Metal1,596.5800,901.2510,0.000159
FILLER_225_1035,VSS,Metal1,586.8800,901.6000,0.000165
FILLER_225_1031,VSS,Metal1,584.8200,901.2510,0.000165
FILLER_225_996,VSS,Metal1,564.7600,901.6000,0.000171
FILLER_225_994,VSS,Metal1,563.9200,901.6000,0.000171
FILLER_225_990,VSS,Metal1,561.8600,901.2510,0.000171
FILLER_225_976,VSS,Metal1,554.0200,901.2510,0.000171
FILLER_225_968,VSS,Metal1,550.5330,901.1380,0.000180
FILLER_225_929,VSS,Metal1,527.5200,901.6000,0.000181
FILLER_225_925,VSS,Metal1,525.4600,901.2510,0.000179
FILLER_225_909,VSS,Metal1,516.0400,901.6000,0.000176
FILLER_225_907,VSS,Metal1,515.2000,901.6000,0.000176
FILLER_225_891,VSS,Metal1,509.5520,901.0520,0.000176
FILLER_225_861,VSS,Metal1,489.1600,901.6000,0.000167
FILLER_225_857,VSS,Metal1,487.3800,901.2510,0.000164
FILLER_225_842,VSS,Metal1,478.8000,901.6000,0.000167
FILLER_225_836,VSS,Metal1,475.6200,901.2510,0.000167
FILLER_225_828,VSS,Metal1,472.1330,901.1380,0.000171
FILLER_225_814,VSS,Metal1,462.8400,901.6000,0.000178
FILLER_225_812,VSS,Metal1,462.0000,901.6000,0.000178
FILLER_225_766,VSS,Metal1,436.4200,901.2510,0.000196
FILLER_225_753,VSS,Metal1,429.1400,901.2510,0.000197
FILLER_225_747,VSS,Metal1,425.3200,901.6000,0.000197
FILLER_225_738,VSS,Metal1,420.2800,901.6000,0.000199
FILLER_225_736,VSS,Metal1,419.4400,901.6000,0.000199
FILLER_225_728,VSS,Metal1,416.1330,901.1380,0.000202
FILLER_225_640,VSS,Metal1,365.6800,901.6000,0.000194
FILLER_225_628,VSS,Metal1,358.9600,901.6000,0.000194
FILLER_225_619,VSS,Metal1,353.6400,901.6000,0.000194
FILLER_225_617,VSS,Metal1,352.8000,901.6000,0.000194
