Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_179_10,VSS,Metal1,12.8800,721.2800,0.000382
FILLER_179_2,VSS,Metal1,9.5730,720.8180,0.000382
FILLER_178_1609,VSS,Metal1,908.3200,713.4400,0.000292
FILLER_178_1577,VSS,Metal1,898.1240,714.0375,0.000292
FILLER_178_1571,VSS,Metal1,887.2200,713.7885,0.000292
FILLER_178_1507,VSS,Metal1,867.8445,714.0775,0.000292
FILLER_178_1501,VSS,Metal1,848.0200,713.7885,0.000292
FILLER_178_1437,VSS,Metal1,828.6445,714.0775,0.000292
FILLER_178_1431,VSS,Metal1,808.8200,713.7885,0.000292
FILLER_178_1367,VSS,Metal1,789.4445,714.0775,0.000293
FILLER_178_1363,VSS,Metal1,770.5600,713.4400,0.000293
FILLER_178_1359,VSS,Metal1,768.5000,713.7885,0.000293
FILLER_178_1351,VSS,Metal1,765.0130,713.9015,0.000293
FILLER_178_1335,VSS,Metal1,758.1920,713.9880,0.000293
FILLER_178_1238,VSS,Metal1,700.5600,713.4400,0.000370
FILLER_178_1224,VSS,Metal1,692.4400,713.4400,0.000376
FILLER_178_1165,VSS,Metal1,659.8600,713.7885,0.000370
FILLER_178_1157,VSS,Metal1,656.3730,713.9015,0.000366
FILLER_178_1154,VSS,Metal1,653.2400,713.4400,0.000366
FILLER_178_1145,VSS,Metal1,648.2000,713.4400,0.000366
FILLER_178_1141,VSS,Metal1,646.4200,713.7885,0.000366
FILLER_178_1095,VSS,Metal1,620.2000,713.4400,0.000388
FILLER_178_1046,VSS,Metal1,593.0400,713.4400,0.000527
FILLER_178_1030,VSS,Metal1,584.0800,713.4400,0.000528
FILLER_178_1013,VSS,Metal1,574.5600,713.4400,0.000528
FILLER_178_956,VSS,Metal1,542.6400,713.4400,0.000528
FILLER_178_943,VSS,Metal1,535.3600,713.4400,0.000528
FILLER_178_885,VSS,Metal1,502.8800,713.4400,0.000506
FILLER_178_873,VSS,Metal1,496.1600,713.4400,0.000505
FILLER_178_829,VSS,Metal1,471.2400,713.4400,0.000507
FILLER_178_821,VSS,Metal1,468.2130,713.9015,0.000507
FILLER_178_737,VSS,Metal1,420.1800,713.7885,0.000606
FILLER_178_733,VSS,Metal1,417.7600,713.4400,0.000606
FILLER_178_606,VSS,Metal1,346.6400,713.4400,0.000606
FILLER_178_527,VSS,Metal1,302.4000,713.4400,0.000649
FILLER_178_457,VSS,Metal1,263.2000,713.4400,0.000653
FILLER_178_438,VSS,Metal1,252.2800,713.4400,0.000658
FILLER_178_436,VSS,Metal1,251.4400,713.4400,0.000658
FILLER_178_387,VSS,Metal1,223.7200,713.4400,0.000636
FILLER_178_317,VSS,Metal1,184.8000,713.4400,0.000580
FILLER_178_268,VSS,Metal1,157.5400,713.7885,0.000621
FILLER_178_260,VSS,Metal1,154.0530,713.9015,0.000627
FILLER_178_241,VSS,Metal1,142.4200,713.7885,0.000628
FILLER_178_211,VSS,Metal1,125.1600,713.4400,0.000640
FILLER_178_207,VSS,Metal1,123.3800,713.7885,0.000648
FILLER_178_177,VSS,Metal1,106.5800,713.7885,0.000651
FILLER_178_174,VSS,Metal1,104.4400,713.4400,0.000651
FILLER_178_139,VSS,Metal1,84.8400,713.4400,0.000650
FILLER_178_125,VSS,Metal1,77.0000,713.4400,0.000650
FILLER_178_69,VSS,Metal1,45.9200,713.4400,0.000561
FILLER_178_59,VSS,Metal1,40.0400,713.4400,0.000497
FILLER_178_57,VSS,Metal1,39.2000,713.4400,0.000497
FILLER_178_53,VSS,Metal1,37.1400,713.7885,0.000497
FILLER_178_45,VSS,Metal1,33.6530,713.9015,0.000481
FILLER_178_34,VSS,Metal1,26.0400,713.4400,0.000465
FILLER_178_26,VSS,Metal1,23.0130,713.9015,0.000467
FILLER_178_12,VSS,Metal1,13.7200,713.4400,0.000467
FILLER_178_10,VSS,Metal1,12.8800,713.4400,0.000467
FILLER_178_2,VSS,Metal1,9.5730,713.9015,0.000467
FILLER_177_1608,VSS,Metal1,907.4800,713.4400,0.000292
FILLER_177_1606,VSS,Metal1,906.6400,713.4400,0.000292
FILLER_177_1542,VSS,Metal1,887.4445,712.8020,0.000292
FILLER_177_1536,VSS,Metal1,867.6200,713.0910,0.000292
FILLER_177_1472,VSS,Metal1,848.2445,712.8020,0.000292
FILLER_177_1466,VSS,Metal1,828.4200,713.0910,0.000292
FILLER_177_1402,VSS,Metal1,809.0445,712.8020,0.000292
FILLER_177_1396,VSS,Metal1,789.2200,713.0910,0.000293
FILLER_177_1332,VSS,Metal1,769.8445,712.8020,0.000293
FILLER_177_1329,VSS,Metal1,751.2400,713.4400,0.000296
FILLER_177_1321,VSS,Metal1,748.2130,712.9780,0.000296
FILLER_177_1308,VSS,Metal1,740.9330,712.9780,0.000296
FILLER_177_1269,VSS,Metal1,717.6400,713.4400,0.000356
FILLER_177_1267,VSS,Metal1,716.8000,713.4400,0.000362
FILLER_177_1256,VSS,Metal1,710.8200,713.0910,0.000365
FILLER_177_1247,VSS,Metal1,705.3200,713.4400,0.000365
FILLER_177_1243,VSS,Metal1,703.5400,713.0910,0.000365
FILLER_177_1235,VSS,Metal1,700.0530,712.9780,0.000370
FILLER_177_1186,VSS,Metal1,671.6200,713.0910,0.000374
FILLER_177_1176,VSS,Metal1,665.8400,713.4400,0.000374
FILLER_177_1172,VSS,Metal1,663.7800,713.0910,0.000374
FILLER_177_1164,VSS,Metal1,660.2930,712.9780,0.000370
FILLER_177_1134,VSS,Metal1,642.0400,713.4400,0.000360
FILLER_177_1130,VSS,Metal1,640.2600,713.0910,0.000357
FILLER_177_1122,VSS,Metal1,636.7730,712.9780,0.000366
FILLER_177_1118,VSS,Metal1,633.3600,713.4400,0.000379
FILLER_177_1110,VSS,Metal1,630.0530,712.9780,0.000379
FILLER_177_1060,VSS,Metal1,600.6000,713.4400,0.000389
FILLER_177_1048,VSS,Metal1,594.1600,713.4400,0.000526
FILLER_177_979,VSS,Metal1,555.2400,713.4400,0.000528
FILLER_177_977,VSS,Metal1,554.4000,713.4400,0.000528
FILLER_177_933,VSS,Metal1,529.4800,713.4400,0.000527
FILLER_177_931,VSS,Metal1,528.6400,713.4400,0.000527
FILLER_177_921,VSS,Metal1,523.0400,713.4400,0.000527
FILLER_177_896,VSS,Metal1,508.7600,713.4400,0.000520
FILLER_177_894,VSS,Metal1,507.9200,713.4400,0.000514
FILLER_177_854,VSS,Metal1,485.2400,713.4400,0.000505
FILLER_177_852,VSS,Metal1,484.4000,713.4400,0.000505
FILLER_177_842,VSS,Metal1,478.8000,713.4400,0.000505
FILLER_177_807,VSS,Metal1,459.3800,713.0910,0.000507
FILLER_177_760,VSS,Metal1,432.6000,713.4400,0.000605
FILLER_177_699,VSS,Metal1,398.4400,713.4400,0.000607
FILLER_177_697,VSS,Metal1,397.6000,713.4400,0.000607
FILLER_177_629,VSS,Metal1,359.2400,713.4400,0.000607
FILLER_177_562,VSS,Metal1,322.1800,713.0910,0.000606
FILLER_177_554,VSS,Metal1,317.2400,713.4400,0.000640
FILLER_177_518,VSS,Metal1,297.3600,713.4400,0.000652
FILLER_177_483,VSS,Metal1,277.4800,713.4400,0.000653
FILLER_177_451,VSS,Metal1,260.0200,713.0910,0.000658
FILLER_177_322,VSS,Metal1,187.7800,713.0910,0.000583
FILLER_177_302,VSS,Metal1,176.5800,713.0910,0.000579
FILLER_177_292,VSS,Metal1,170.5200,713.4400,0.000582
FILLER_177_290,VSS,Metal1,169.6800,713.4400,0.000582
FILLER_177_278,VSS,Metal1,162.9600,713.4400,0.000582
FILLER_177_274,VSS,Metal1,160.9000,713.0910,0.000583
FILLER_177_266,VSS,Metal1,157.4130,712.9780,0.000621
FILLER_177_236,VSS,Metal1,139.1600,713.4400,0.000632
FILLER_177_232,VSS,Metal1,137.3800,713.0910,0.000632
FILLER_177_221,VSS,Metal1,131.0400,713.4400,0.000632
FILLER_177_214,VSS,Metal1,126.8400,713.4400,0.000632
FILLER_177_212,VSS,Metal1,126.0000,713.4400,0.000640
FILLER_177_209,VSS,Metal1,124.0400,713.4400,0.000648
FILLER_177_207,VSS,Metal1,123.2000,713.4400,0.000648
FILLER_177_199,VSS,Metal1,119.8930,712.9780,0.000651
FILLER_177_190,VSS,Metal1,113.8600,713.0910,0.000651
FILLER_177_103,VSS,Metal1,64.9600,713.4400,0.000589
FILLER_177_72,VSS,Metal1,47.6000,713.4400,0.000584
FILLER_177_68,VSS,Metal1,45.3600,713.4400,0.000561
FILLER_177_60,VSS,Metal1,42.0530,712.9780,0.000559
FILLER_177_47,VSS,Metal1,34.7730,712.9780,0.000482
FILLER_177_31,VSS,Metal1,27.9520,712.8920,0.000467
FILLER_176_1609,VSS,Metal1,908.3200,705.6000,0.000134
FILLER_176_1577,VSS,Metal1,898.1240,706.1975,0.000134
FILLER_176_1571,VSS,Metal1,887.2200,705.9485,0.000134
FILLER_176_1507,VSS,Metal1,867.8445,706.2375,0.000134
FILLER_176_1501,VSS,Metal1,848.0200,705.9485,0.000134
FILLER_176_1437,VSS,Metal1,828.6445,706.2375,0.000134
FILLER_176_1431,VSS,Metal1,808.8200,705.9485,0.000134
FILLER_176_1367,VSS,Metal1,789.4445,706.2375,0.000134
FILLER_176_1361,VSS,Metal1,769.6200,705.9485,0.000135
FILLER_176_1353,VSS,Metal1,766.1330,706.0615,0.000135
FILLER_176_1337,VSS,Metal1,759.3120,706.1480,0.000135
FILLER_176_1286,VSS,Metal1,727.1600,705.6000,0.000141
FILLER_176_1284,VSS,Metal1,726.3200,705.6000,0.000141
FILLER_176_1280,VSS,Metal1,724.2600,705.9485,0.000141
FILLER_176_1272,VSS,Metal1,720.7730,706.0615,0.000141
FILLER_176_1242,VSS,Metal1,702.5200,705.6000,0.000159
FILLER_176_1240,VSS,Metal1,701.6800,705.6000,0.000159
FILLER_176_1232,VSS,Metal1,698.3730,706.0615,0.000159
FILLER_176_1224,VSS,Metal1,692.4400,705.6000,0.000161
FILLER_176_1215,VSS,Metal1,687.4000,705.6000,0.000161
FILLER_176_1173,VSS,Metal1,663.8800,705.6000,0.000169
FILLER_176_1171,VSS,Metal1,663.0400,705.6000,0.000169
FILLER_176_1162,VSS,Metal1,657.7200,705.6000,0.000169
FILLER_176_1153,VSS,Metal1,652.9600,705.6000,0.000172
FILLER_176_1129,VSS,Metal1,642.8320,706.1480,0.000172
FILLER_176_1123,VSS,Metal1,635.8800,705.6000,0.000185
FILLER_176_1119,VSS,Metal1,634.1000,705.9485,0.000186
FILLER_176_1089,VSS,Metal1,616.8400,705.6000,0.000189
FILLER_176_1087,VSS,Metal1,616.0000,705.6000,0.000196
FILLER_176_1083,VSS,Metal1,613.7600,705.6000,0.000202
FILLER_176_1079,VSS,Metal1,611.7000,705.9485,0.000207
FILLER_176_1017,VSS,Metal1,576.9800,705.9485,0.000239
FILLER_176_1006,VSS,Metal1,570.3600,705.6000,0.000239
FILLER_176_1004,VSS,Metal1,569.5200,705.6000,0.000239
FILLER_176_1000,VSS,Metal1,567.4600,705.9485,0.000243
FILLER_176_957,VSS,Metal1,542.9200,705.6000,0.000270
FILLER_176_917,VSS,Metal1,520.8000,705.6000,0.000265
FILLER_176_887,VSS,Metal1,503.7200,705.6000,0.000256
FILLER_176_885,VSS,Metal1,502.8800,705.6000,0.000256
FILLER_176_874,VSS,Metal1,496.4400,705.6000,0.000255
FILLER_176_872,VSS,Metal1,495.6000,705.6000,0.000255
FILLER_176_821,VSS,Metal1,467.2200,705.9485,0.000252
FILLER_176_756,VSS,Metal1,430.3600,705.6000,0.000238
FILLER_176_719,VSS,Metal1,409.9200,705.6000,0.000231
FILLER_176_678,VSS,Metal1,386.6800,705.6000,0.000229
FILLER_176_676,VSS,Metal1,385.8400,705.6000,0.000229
FILLER_176_663,VSS,Metal1,378.5600,705.6000,0.000213
FILLER_176_597,VSS,Metal1,341.3200,705.6000,0.000206
FILLER_176_586,VSS,Metal1,335.1600,705.6000,0.000196
FILLER_176_516,VSS,Metal1,295.9600,705.6000,0.000195
FILLER_176_501,VSS,Metal1,287.5600,705.6000,0.000195
FILLER_176_499,VSS,Metal1,286.7200,705.6000,0.000195
FILLER_176_466,VSS,Metal1,268.4200,705.9485,0.000190
FILLER_176_438,VSS,Metal1,252.2800,705.6000,0.000185
FILLER_176_410,VSS,Metal1,237.0600,705.9485,0.000159
FILLER_176_384,VSS,Metal1,222.0400,705.6000,0.000151
FILLER_176_382,VSS,Metal1,221.2000,705.6000,0.000151
FILLER_176_322,VSS,Metal1,187.6000,705.6000,0.000146
FILLER_176_309,VSS,Metal1,180.0400,705.6000,0.000145
FILLER_176_299,VSS,Metal1,174.4400,705.6000,0.000145
FILLER_176_297,VSS,Metal1,173.6000,705.6000,0.000145
FILLER_176_282,VSS,Metal1,164.9200,705.6000,0.000145
FILLER_176_280,VSS,Metal1,164.0800,705.6000,0.000145
FILLER_176_268,VSS,Metal1,157.5400,705.9485,0.000144
FILLER_176_251,VSS,Metal1,147.5600,705.6000,0.000143
FILLER_176_247,VSS,Metal1,145.7800,705.9485,0.000143
FILLER_176_244,VSS,Metal1,143.6400,705.6000,0.000143
FILLER_176_240,VSS,Metal1,141.8600,705.9485,0.000143
FILLER_176_183,VSS,Metal1,109.4800,705.6000,0.000136
FILLER_176_181,VSS,Metal1,108.6400,705.6000,0.000135
FILLER_176_177,VSS,Metal1,106.5800,705.9485,0.000135
FILLER_176_107,VSS,Metal1,67.2000,705.6000,0.000129
FILLER_176_104,VSS,Metal1,65.2400,705.6000,0.000129
FILLER_176_102,VSS,Metal1,64.4000,705.6000,0.000129
FILLER_176_56,VSS,Metal1,38.3600,705.6000,0.000126
FILLER_176_54,VSS,Metal1,37.5200,705.6000,0.000126
FILLER_176_45,VSS,Metal1,32.2000,705.6000,0.000126
FILLER_176_37,VSS,Metal1,29.1730,706.0615,0.000125
FILLER_176_31,VSS,Metal1,24.8200,705.9485,0.000120
FILLER_176_23,VSS,Metal1,21.3330,706.0615,0.000122
FILLER_176_2,VSS,Metal1,11.7120,706.1480,0.000122
FILLER_175_1608,VSS,Metal1,907.4800,705.6000,0.000134
FILLER_175_1606,VSS,Metal1,906.6400,705.6000,0.000134
FILLER_175_1542,VSS,Metal1,887.4445,704.9620,0.000134
FILLER_175_1536,VSS,Metal1,867.6200,705.2510,0.000134
FILLER_175_1472,VSS,Metal1,848.2445,704.9620,0.000134
FILLER_175_1466,VSS,Metal1,828.4200,705.2510,0.000134
FILLER_175_1402,VSS,Metal1,809.0445,704.9620,0.000134
FILLER_175_1396,VSS,Metal1,789.2200,705.2510,0.000134
FILLER_175_1332,VSS,Metal1,769.8445,704.9620,0.000135
FILLER_175_1328,VSS,Metal1,750.9600,705.6000,0.000135
FILLER_175_1320,VSS,Metal1,747.6530,705.1380,0.000135
FILLER_175_1311,VSS,Metal1,741.1600,705.6000,0.000135
FILLER_175_1307,VSS,Metal1,739.3800,705.2510,0.000135
FILLER_175_1272,VSS,Metal1,719.3200,705.6000,0.000141
FILLER_175_1270,VSS,Metal1,718.4800,705.6000,0.000147
FILLER_175_1259,VSS,Metal1,712.0400,705.6000,0.000151
FILLER_175_1244,VSS,Metal1,703.9200,705.6000,0.000159
FILLER_175_1236,VSS,Metal1,700.6130,705.1380,0.000159
FILLER_175_1206,VSS,Metal1,682.3600,705.6000,0.000167
FILLER_175_1204,VSS,Metal1,681.5200,705.6000,0.000167
FILLER_175_1200,VSS,Metal1,679.4600,705.2510,0.000167
FILLER_175_1151,VSS,Metal1,651.8400,705.6000,0.000172
FILLER_175_1111,VSS,Metal1,629.1600,705.6000,0.000189
FILLER_175_1109,VSS,Metal1,628.3200,705.6000,0.000189
FILLER_175_1105,VSS,Metal1,626.2600,705.2510,0.000189
FILLER_175_1096,VSS,Metal1,620.7600,705.6000,0.000189
FILLER_175_1088,VSS,Metal1,617.7330,705.1380,0.000189
FILLER_175_1068,VSS,Metal1,605.0800,705.6000,0.000207
FILLER_175_1048,VSS,Metal1,594.1600,705.6000,0.000220
FILLER_175_1030,VSS,Metal1,584.2600,705.2510,0.000239
FILLER_175_976,VSS,Metal1,554.0200,705.2510,0.000268
FILLER_175_917,VSS,Metal1,520.8000,705.6000,0.000265
FILLER_175_909,VSS,Metal1,516.0400,705.6000,0.000264
FILLER_175_905,VSS,Metal1,514.2600,705.2510,0.000264
FILLER_175_858,VSS,Metal1,487.4800,705.6000,0.000255
FILLER_175_856,VSS,Metal1,486.6400,705.6000,0.000255
FILLER_175_831,VSS,Metal1,472.3600,705.6000,0.000252
FILLER_175_829,VSS,Metal1,471.5200,705.6000,0.000252
FILLER_175_769,VSS,Metal1,437.6400,705.6000,0.000243
FILLER_175_767,VSS,Metal1,436.8000,705.6000,0.000243
FILLER_175_694,VSS,Metal1,395.6400,705.6000,0.000229
FILLER_175_661,VSS,Metal1,377.6200,705.2510,0.000213
FILLER_175_562,VSS,Metal1,321.7200,705.6000,0.000195
FILLER_175_508,VSS,Metal1,291.4800,705.6000,0.000195
FILLER_175_439,VSS,Metal1,252.8400,705.6000,0.000185
FILLER_175_437,VSS,Metal1,252.0000,705.6000,0.000185
FILLER_175_422,VSS,Metal1,243.6000,705.6000,0.000175
FILLER_175_416,VSS,Metal1,240.4200,705.2510,0.000160
FILLER_175_329,VSS,Metal1,191.7000,705.2510,0.000146
FILLER_175_299,VSS,Metal1,174.4400,705.6000,0.000145
FILLER_175_295,VSS,Metal1,172.6600,705.2510,0.000145
FILLER_175_287,VSS,Metal1,169.1730,705.1380,0.000145
FILLER_175_279,VSS,Metal1,163.2400,705.6000,0.000144
FILLER_175_271,VSS,Metal1,160.2130,705.1380,0.000144
FILLER_175_203,VSS,Metal1,120.6800,705.6000,0.000142
FILLER_175_195,VSS,Metal1,117.6530,705.1380,0.000142
FILLER_175_154,VSS,Metal1,93.2400,705.6000,0.000133
FILLER_175_150,VSS,Metal1,91.4600,705.2510,0.000133
FILLER_175_139,VSS,Metal1,84.8400,705.6000,0.000130
FILLER_175_137,VSS,Metal1,84.0000,705.6000,0.000130
FILLER_175_129,VSS,Metal1,80.6930,705.1380,0.000130
FILLER_175_76,VSS,Metal1,49.8400,705.6000,0.000127
FILLER_175_72,VSS,Metal1,47.7800,705.2510,0.000127
FILLER_175_66,VSS,Metal1,44.4200,705.2510,0.000126
FILLER_175_31,VSS,Metal1,24.3600,705.6000,0.000120
FILLER_174_1609,VSS,Metal1,908.3200,697.7600,0.000178
FILLER_174_1577,VSS,Metal1,898.1240,698.3575,0.000178
FILLER_174_1571,VSS,Metal1,887.2200,698.1085,0.000178
FILLER_174_1507,VSS,Metal1,867.8445,698.3975,0.000178
FILLER_174_1501,VSS,Metal1,848.0200,698.1085,0.000178
FILLER_174_1437,VSS,Metal1,828.6445,698.3975,0.000178
FILLER_174_1431,VSS,Metal1,808.8200,698.1085,0.000178
FILLER_174_1367,VSS,Metal1,789.4445,698.3975,0.000178
FILLER_174_1363,VSS,Metal1,770.5600,697.7600,0.000179
FILLER_174_1355,VSS,Metal1,767.2530,698.2215,0.000179
FILLER_174_1339,VSS,Metal1,760.4320,698.3080,0.000179
FILLER_174_1232,VSS,Metal1,698.3730,698.2215,0.000281
FILLER_174_1223,VSS,Metal1,692.1600,697.7600,0.000282
FILLER_174_1214,VSS,Metal1,686.8400,697.7600,0.000282
FILLER_174_1212,VSS,Metal1,686.0000,697.7600,0.000282
FILLER_174_1182,VSS,Metal1,668.9200,697.7600,0.000286
FILLER_174_1137,VSS,Metal1,644.0000,697.7600,0.000289
FILLER_174_1133,VSS,Metal1,641.9400,698.1085,0.000289
FILLER_174_1014,VSS,Metal1,574.8400,697.7600,0.000337
FILLER_174_1012,VSS,Metal1,574.0000,697.7600,0.000337
FILLER_174_944,VSS,Metal1,535.6400,697.7600,0.000333
FILLER_174_874,VSS,Metal1,496.4400,697.7600,0.000297
FILLER_174_872,VSS,Metal1,495.6000,697.7600,0.000297
FILLER_174_865,VSS,Metal1,491.6800,697.7600,0.000290
FILLER_174_856,VSS,Metal1,486.3600,697.7600,0.000275
FILLER_174_826,VSS,Metal1,469.5600,697.7600,0.000276
FILLER_174_824,VSS,Metal1,468.7200,697.7600,0.000281
FILLER_174_820,VSS,Metal1,466.6600,698.1085,0.000281
FILLER_174_788,VSS,Metal1,448.2800,697.7600,0.000285
FILLER_174_784,VSS,Metal1,446.5000,698.1085,0.000285
FILLER_174_626,VSS,Metal1,358.0200,698.1085,0.000308
FILLER_174_594,VSS,Metal1,339.6400,697.7600,0.000304
FILLER_174_541,VSS,Metal1,310.2400,697.7600,0.000298
FILLER_174_524,VSS,Metal1,300.4400,697.7600,0.000300
FILLER_174_483,VSS,Metal1,277.9400,698.1085,0.000309
FILLER_174_449,VSS,Metal1,258.4400,697.7600,0.000311
FILLER_174_416,VSS,Metal1,240.4200,698.1085,0.000309
FILLER_174_369,VSS,Metal1,213.9200,697.7600,0.000308
FILLER_174_317,VSS,Metal1,184.8000,697.7600,0.000298
FILLER_174_292,VSS,Metal1,170.5200,697.7600,0.000296
FILLER_174_262,VSS,Metal1,153.7200,697.7600,0.000314
FILLER_174_247,VSS,Metal1,145.6000,697.7600,0.000315
FILLER_174_201,VSS,Metal1,119.5600,697.7600,0.000314
FILLER_174_199,VSS,Metal1,118.7200,697.7600,0.000314
FILLER_174_193,VSS,Metal1,115.0800,697.7600,0.000314
FILLER_174_177,VSS,Metal1,106.4000,697.7600,0.000312
FILLER_174_174,VSS,Metal1,104.4400,697.7600,0.000310
FILLER_174_172,VSS,Metal1,103.6000,697.7600,0.000310
FILLER_174_127,VSS,Metal1,81.7120,698.3080,0.000307
FILLER_174_118,VSS,Metal1,73.0800,697.7600,0.000304
FILLER_174_116,VSS,Metal1,72.2400,697.7600,0.000304
FILLER_174_104,VSS,Metal1,65.2400,697.7600,0.000303
FILLER_174_102,VSS,Metal1,64.4000,697.7600,0.000303
FILLER_174_98,VSS,Metal1,62.3400,698.1085,0.000303
FILLER_174_33,VSS,Metal1,25.7600,697.7600,0.000270
FILLER_174_23,VSS,Metal1,20.1600,697.7600,0.000271
FILLER_174_19,VSS,Metal1,18.1000,698.1085,0.000271
FILLER_174_10,VSS,Metal1,12.6000,697.7600,0.000271
FILLER_174_2,VSS,Metal1,9.5730,698.2215,0.000271
FILLER_173_1608,VSS,Metal1,907.4800,697.7600,0.000178
FILLER_173_1606,VSS,Metal1,906.6400,697.7600,0.000178
FILLER_173_1542,VSS,Metal1,887.4445,697.1220,0.000178
FILLER_173_1536,VSS,Metal1,867.6200,697.4110,0.000178
FILLER_173_1472,VSS,Metal1,848.2445,697.1220,0.000178
FILLER_173_1466,VSS,Metal1,828.4200,697.4110,0.000178
FILLER_173_1402,VSS,Metal1,809.0445,697.1220,0.000178
FILLER_173_1396,VSS,Metal1,789.2200,697.4110,0.000178
FILLER_173_1332,VSS,Metal1,769.8445,697.1220,0.000179
FILLER_173_1316,VSS,Metal1,743.9600,697.7600,0.000179
FILLER_173_1314,VSS,Metal1,743.1200,697.7600,0.000180
FILLER_173_1262,VSS,Metal1,714.1800,697.4110,0.000193
FILLER_173_1256,VSS,Metal1,710.8200,697.4110,0.000193
FILLER_173_1205,VSS,Metal1,681.8000,697.7600,0.000286
FILLER_173_1182,VSS,Metal1,670.3730,697.2980,0.000286
FILLER_173_1119,VSS,Metal1,633.6400,697.7600,0.000308
FILLER_173_1020,VSS,Metal1,578.2000,697.7600,0.000336
FILLER_173_1016,VSS,Metal1,576.4200,697.4110,0.000336
FILLER_173_952,VSS,Metal1,540.4000,697.7600,0.000338
FILLER_173_944,VSS,Metal1,537.0930,697.2980,0.000333
FILLER_173_914,VSS,Metal1,518.8400,697.7600,0.000325
FILLER_173_912,VSS,Metal1,518.0000,697.7600,0.000325
FILLER_173_909,VSS,Metal1,516.0400,697.7600,0.000325
FILLER_173_818,VSS,Metal1,466.5330,697.2980,0.000281
FILLER_173_804,VSS,Metal1,457.2400,697.7600,0.000284
FILLER_173_802,VSS,Metal1,456.4000,697.7600,0.000285
FILLER_173_794,VSS,Metal1,453.0930,697.2980,0.000285
FILLER_173_759,VSS,Metal1,432.0400,697.7600,0.000313
FILLER_173_757,VSS,Metal1,431.2000,697.7600,0.000313
FILLER_173_702,VSS,Metal1,400.5800,697.4110,0.000324
FILLER_173_632,VSS,Metal1,361.2000,697.7600,0.000325
FILLER_173_626,VSS,Metal1,358.0200,697.4110,0.000308
FILLER_173_562,VSS,Metal1,322.0000,697.7600,0.000292
FILLER_173_558,VSS,Metal1,319.7600,697.7600,0.000297
FILLER_173_481,VSS,Metal1,276.3600,697.7600,0.000310
FILLER_173_451,VSS,Metal1,259.5600,697.7600,0.000311
FILLER_173_449,VSS,Metal1,258.7200,697.7600,0.000311
FILLER_173_422,VSS,Metal1,243.7800,697.4110,0.000312
FILLER_173_419,VSS,Metal1,241.6400,697.7600,0.000309
FILLER_173_349,VSS,Metal1,202.4400,697.7600,0.000308
FILLER_173_313,VSS,Metal1,182.5600,697.7600,0.000296
FILLER_173_282,VSS,Metal1,165.2000,697.7600,0.000297
FILLER_173_212,VSS,Metal1,125.7200,697.7600,0.000315
FILLER_173_209,VSS,Metal1,124.0400,697.7600,0.000315
FILLER_173_205,VSS,Metal1,122.2600,697.4110,0.000315
FILLER_173_154,VSS,Metal1,93.2400,697.7600,0.000310
FILLER_173_150,VSS,Metal1,91.4600,697.4110,0.000310
FILLER_173_142,VSS,Metal1,87.9730,697.2980,0.000310
FILLER_173_139,VSS,Metal1,84.8400,697.7600,0.000307
FILLER_173_135,VSS,Metal1,83.0600,697.4110,0.000307
FILLER_173_126,VSS,Metal1,77.5600,697.7600,0.000305
FILLER_173_124,VSS,Metal1,76.7200,697.7600,0.000304
FILLER_173_54,VSS,Metal1,37.2400,697.7600,0.000295
FILLER_173_52,VSS,Metal1,36.4000,697.7600,0.000295
FILLER_173_10,VSS,Metal1,13.0600,697.4110,0.000271
FILLER_173_2,VSS,Metal1,9.5730,697.2980,0.000271
FILLER_172_1609,VSS,Metal1,908.3200,689.9200,0.000120
FILLER_172_1577,VSS,Metal1,898.1240,690.5175,0.000120
FILLER_172_1571,VSS,Metal1,887.2200,690.2685,0.000120
FILLER_172_1507,VSS,Metal1,867.8445,690.5575,0.000120
FILLER_172_1501,VSS,Metal1,848.0200,690.2685,0.000120
FILLER_172_1437,VSS,Metal1,828.6445,690.5575,0.000120
FILLER_172_1431,VSS,Metal1,808.8200,690.2685,0.000120
FILLER_172_1367,VSS,Metal1,789.4445,690.5575,0.000121
FILLER_172_1363,VSS,Metal1,770.5600,689.9200,0.000121
FILLER_172_1359,VSS,Metal1,768.5000,690.2685,0.000121
FILLER_172_1305,VSS,Metal1,738.0800,689.9200,0.000122
FILLER_172_1297,VSS,Metal1,734.7730,690.3815,0.000122
FILLER_172_1294,VSS,Metal1,731.6400,689.9200,0.000127
FILLER_172_1292,VSS,Metal1,730.8000,689.9200,0.000128
FILLER_172_1260,VSS,Metal1,720.6040,690.5175,0.000128
FILLER_172_1227,VSS,Metal1,694.5800,690.2685,0.000135
FILLER_172_1224,VSS,Metal1,692.4400,689.9200,0.000135
FILLER_172_1208,VSS,Metal1,684.9330,690.3815,0.000136
FILLER_172_1187,VSS,Metal1,673.1730,690.3815,0.000136
FILLER_172_1157,VSS,Metal1,654.9200,689.9200,0.000136
FILLER_172_1154,VSS,Metal1,653.2400,689.9200,0.000135
FILLER_172_1150,VSS,Metal1,651.4600,690.2685,0.000135
FILLER_172_1142,VSS,Metal1,647.9730,690.3815,0.000135
FILLER_172_1136,VSS,Metal1,643.1600,689.9200,0.000135
FILLER_172_1127,VSS,Metal1,638.1200,689.9200,0.000143
FILLER_172_1123,VSS,Metal1,636.3400,690.2685,0.000143
